ASV	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	term	full.formula	null.formula
ASV4	4418.855387651982	-0.02436227809142755	0.1541224242195617	0.02478127963058796	0.8749132934890317	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV5	245.6677708816526	-0.1201080738153793	0.7034090291349693	-0.5617683736603567	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV6	191.30582883355885	0.09315241366842175	0.4694447602450753	-0.8978554221972672	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV8	769.229377097152	-0.018924323603725188	0.18329627422865707	0.009348036841288376	0.9229763567243732	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV11	56.14646270865931	0.03164660620420543	0.7069854538016697	-0.9301038257638083	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV12	1461.7509443906606	-0.08894145332325815	0.7017473885400614	-4.273064352500796	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV18	183.50873987420547	-0.48241232442130616	0.7053058573886424	-2.3666884286679988	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV19	239.07532602539933	-0.27932165833351746	0.6615450857646514	-1.7002589934975276	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV21	75.60735173350801	0.147553551581051	0.7062363139956427	-0.8347872814036918	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV22	370.0547002328979	0.19851106737942772	0.7040088820868142	-4.439236360978157	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV23	68.9741102971827	-0.06330090697034609	0.35603809664043706	-58.17519846635105	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV24	136.13553501408208	-0.0025283811873210767	0.7046127055962179	0.009783495268948172	0.9212084961158845	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV28	84.81337473914294	0.26934431380128104	0.6936784260841624	-0.020984941422625525	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV34	78.52370784604051	-0.013016911586276896	0.7047437809635796	-0.875544964190226	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV37	77.57108481252136	0.01191697311459285	0.7064910953144696	-0.40184027976647485	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV39	72.51916650967696	0.11716227052124373	0.7054191339828964	-2.7304825645451274	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV40	119.53136974433092	0.08511940026474114	0.7063974591458011	-3.0219682658347438	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV41	72.63025543823171	0.06355300376191052	0.7083333965100868	-10.325406617102544	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV42	38.22493539946967	-0.019347775573420718	0.7075703918649447	0.3542282883938128	0.5517293026331184	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV47	40.86370692126181	0.26528716114829104	0.6626414048527367	-41.01342559430651	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV49	38.670253651986435	0.37281063034836154	0.7065855564824609	-48.09992848807474	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV50	68.1275188537184	0.28217985881714186	0.3348710484972251	0.3800084321981103	0.5375987236142871	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV51	182.9081680020126	-0.06244355966720591	0.7053319251999547	-2.6373907367416223	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV57	27.40951149086128	0.19404064504361238	0.7063628848594163	-2.4091433477941564	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV58	66.96229125427033	-0.08649177633370687	0.7075886317538761	-6.699882804774404	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV64	33.04016235370708	0.25639629203163344	0.6094111087327065	-5.80464338693298	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV66	42.10185244722121	-0.007057048295132113	0.7076375025355872	0.1922074314319957	0.6610857069061545	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV67	35.64758815726835	-0.0056211912339253454	0.7073639955845257	-47.07035494833599	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV69	37.62516320406113	0.23343675922958623	0.5262343803013408	-48.247592901067264	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV74	66.7624171788895	-0.15417558615091134	0.7078835527877515	-14.637658457480256	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV83	47.34554350863768	0.14996837474234287	0.705540797549654	-4.455276662557708	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV94	66.14007054133025	0.11717488901529607	0.7070187060733373	0.17509963807958684	0.6756188038691998	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV95	69.31548282167384	-0.025814014525971384	0.7095911500457865	-7.0621067122710315	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV96	120.33964225420873	0.021063287701627447	0.7092157237608671	-0.03197492030278681	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV108	40.80191116977825	-0.009678579515219297	0.7088146851679175	0.3464767343892845	0.5561143734528011	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV137	51.10338044842926	0.003034856353100063	0.7093853585604261	0.028145209148817685	0.8667678910179053	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV144	24.624447471002938	-0.014844501924060012	0.7088264824317968	-0.32830301138483264	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV146	31.156407170098873	0.017481562567129502	0.7102523332651632	-0.7520857537743666	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV154	100.5436408179937	0.020825589374257613	0.7097786075842755	-2.9379895988262774	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV155	35.616404382511575	0.08875772570375612	0.70830350841833	-5.279423615454618	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV156	126.5741485486966	0.04705560896720384	0.7103066596876602	-4.590513985931466e-4	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV288	130.47170468187497	0.04501784413339968	0.7104414951688314	-0.0023176656615078173	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV294	39.33428161336569	-0.10661578246629815	0.7100417297353493	-0.010019102524665868	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV330	202.1423201673871	0.03013477452604959	0.7097690676003184	-10.110825415565955	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV448	36.69972370636376	-0.041917387380581476	0.710490697757687	0.0021459811318322863	0.9630514242821275	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV562	45.14435690521564	-0.07913217710642317	0.7104219549816178	0.0010116499147159175	0.9746264072329263	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV621	125.12405266257771	-0.0836971108845684	0.7102482822317158	-0.004708650843070927	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV635	38.237324116347224	0.11668149901026018	0.710396416371601	-0.003340580470705845	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV669	65.94026460468379	0.06670383238866756	0.7102362119580488	0.005565418828894053	0.9405315938345487	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV714	93.45657978313636	0.0057241289893568996	0.7102952344993687	1.0700205493208159e-4	0.991746685861558	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV816	124.79176917929554	0.12247829929546672	0.7103739013453355	3.8032953307265416e-4	0.9844406103046301	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV839	123.36379335040039	0.10024363104275932	0.7103219705299219	3.791431677768742e-4	0.9844648934582628	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV862	70.51608976582094	-0.024099959851847458	0.710202128685343	-0.0026020250659541944	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV904	43.46184907142891	-0.017666770769716445	0.7104976827977201	0.0010823151368697381	0.9737554825012438	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV1320	78.97700344345304	-0.09109779336475618	0.710347162189572	-0.0060939851257728606	1	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV1484	45.99465457014516	-0.03700372410776551	0.7105180252083327	0.0028485928201860133	0.9574353467026411	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
ASV1579	39.507254256119175	-0.0364624512931052	0.7105186098012813	0.0028494609849047947	0.9574288671463628	1	t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream + t14559_TEWL_temperature	 ~ t14110_gender + t4_examination_age + t277_BMI + wash + cream
